id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
4085362,"""Room with a View""  from ""Top of the Hill""",3164508,2012-08-05,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,t,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Roslindale,House,Private room,2.0,2.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",75.0,10.0,1.0,15.0,1.0,1125.0,20.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,t,t,2.0,0.87
3755609,Lovely & Gracious Victorian room,19223882,2014-07-31,US,within a few hours,100.0,100.0,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Roslindale,House,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Family/Kid Friendly"",""translation missing: en.hosting_amenity_49""}",78.0,25.0,1.0,0.0,3.0,1125.0,21.0,95.0,9.0,9.0,10.0,10.0,9.0,9.0,f,t,flexible,f,f,1.0,0.87
13768853,"Cozy, quiet room in Roslindale",43132977,2015-09-01,"Upton, Massachusetts, United States",within a few hours,100.0,100.0,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Roslindale,Apartment,Private room,4.0,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",50.0,10.0,1.0,0.0,2.0,15.0,10.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1.0,5.77
1936861,Private Room in Rozzie,10021116,2013-11-14,"Boston, Massachusetts, United States",within a few hours,100.0,71.0,t,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Roslindale,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",60.0,68.38014,1.0,10.0,1.0,1125.0,143.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,flexible,f,f,1.0,4.39
4461111,Queen room in a charming villa,13226301,2014-03-17,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,t,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Roslindale,House,Private room,1.0,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",45.0,68.38014,1.0,0.0,2.0,1125.0,2.0,100.0,9.0,10.0,10.0,9.0,7.0,9.0,f,f,flexible,f,f,3.0,0.54
1724900,Charming sunlit house in Boston,7723912,2013-07-25,"Boston, Massachusetts, United States",within a few hours,77.0,89.0,f,2.0,"['email', 'phone', 'reviews']",t,f,Roslindale,House,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",145.0,56.0,3.0,33.0,5.0,1125.0,26.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,strict,f,f,2.0,0.74
13937181,Guest Room in Cozy Home,82861960,2016-07-10,"Boston, Massachusetts, United States",within an hour,100.0,83.0,f,1.0,"['email', 'phone', 'reviews']",t,f,Roslindale,House,Private room,2.0,2.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",45.0,68.38014,1.0,10.0,2.0,1125.0,5.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,flexible,f,f,1.0,3.13
3968797,Sunny bedroom in large quiet house,4762495,2013-01-19,"Boston, Massachusetts, United States",within an hour,100.0,92.0,t,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Roslindale,House,Private room,2.0,1.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Other pet(s)"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",85.0,10.0,1.0,0.0,1.0,1125.0,29.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,2.0,1.67
1494726,Cozy in Rozzie!,7506913,2013-07-15,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Roslindale,House,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",75.0,50.0,1.0,25.0,3.0,1125.0,9.0,93.0,9.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1.0,0.37
8473851,Private Room in Single Family Home,44625108,2015-09-19,"Boston, Massachusetts, United States",within a few hours,100.0,91.0,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Roslindale,House,Private room,2.0,2.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",50.0,68.38014,1.0,10.0,2.0,1125.0,14.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,flexible,f,f,1.0,1.23
3575220,The Artist room in beautiful villa.,13226301,2014-03-17,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,t,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Roslindale,House,Private room,1.0,2.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",45.0,68.38014,1.0,0.0,2.0,1125.0,8.0,97.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,flexible,f,f,3.0,0.33
1591827,PrivRoom+Bath In Roslindale/Boston,8491165,2013-08-28,"Boston, Massachusetts, United States",within an hour,100.0,67.0,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Roslindale,House,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",60.0,68.38014,2.0,50.0,2.0,5.0,117.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,1.0,3.22
3229255,1bd Boston apt - Convenient & quiet,16343599,2014-06-03,"Boston, Massachusetts, United States",within a few hours,90.0,94.0,t,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Roslindale,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95.0,35.0,1.0,0.0,1.0,180.0,53.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1.0,2.07
1721016,Quiet Sunlit Attic Studio,7723912,2013-07-25,"Boston, Massachusetts, United States",within a few hours,77.0,89.0,f,2.0,"['email', 'phone', 'reviews']",t,f,Roslindale,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",89.0,45.0,2.0,39.0,3.0,1125.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,2.0,0.12
12535687,In-Law Apartment,30349101,2015-03-31,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews']",t,f,Roslindale,Apartment,Entire home/apt,3.0,1.0,0.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",110.0,25.0,1.0,25.0,2.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,1.0,1.9709084
12994227,Cozy room near the arboretum,8582699,2013-09-02,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Roslindale,Condominium,Private room,2.0,1.0,1.0,1.0,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",65.0,20.0,1.0,15.0,1.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,1.0,1.9709084
12927298,Private House in Roslindale/Boston/Arboretum,68001856,2016-04-19,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'kba']",t,t,Roslindale,House,Entire home/apt,7.0,2.0,3.0,3.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers}",285.0,125.0,5.0,25.0,3.0,1125.0,2.0,80.0,10.0,10.0,10.0,10.0,8.0,6.0,f,f,strict,f,f,1.0,1.15
169938,Gorgeous Boston Loft Style Condo!,809859,2011-07-12,US,within a day,50.0,100.0,f,1.0,"['email', 'phone', 'facebook']",t,f,Jamaica Plain,Apartment,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Washer / Dryer"",Heating,""Family/Kid Friendly"",Washer,Dryer}",140.0,125.0,4.0,0.0,3.0,730.0,1.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,moderate,f,f,1.0,1.0
594693,Private room in peaceful space,2139546,2012-04-14,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Jamaica Plain,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",70.0,10.0,1.0,10.0,2.0,1125.0,23.0,93.0,9.0,8.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,2.0,0.46
2384581,"Loft bedroom, sleeps 2",12083797,2014-02-09,"Boston, Massachusetts, United States",within a day,93.0,73.0,f,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,House,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95.0,68.38014,1.0,20.0,1.0,14.0,14.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,flexible,f,f,2.0,0.46
735970,Part of a Large Condo Jamaica Plain,3840038,2012-10-11,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Jamaica Plain,Bed & Breakfast,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer}",55.0,68.38014,1.0,0.0,300.0,365.0,3.0,100.0,10.0,9.0,9.0,9.0,10.0,10.0,f,f,flexible,f,f,1.0,0.06
4262255,Beautiful and sunny condo ,21873698,2014-09-28,"Boston, Massachusetts, United States",within a few hours,100.0,89.0,t,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",80.0,68.38014,1.0,0.0,2.0,8.0,57.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1.0,2.48
4000384,Sunlit room with private bath,10910804,2013-12-30,"Boston, Massachusetts, United States",within a day,70.0,85.0,f,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,House,Private room,2.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",120.0,68.38014,1.0,0.0,2.0,1125.0,58.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,flexible,f,f,1.0,2.36
6693305,"Bed, Bath and Beyond III in JP",14303759,2014-04-15,"Boston, Massachusetts, United States",within a few hours,100.0,89.0,t,4.0,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Smoking Allowed"",Breakfast,""Pets live on this property"",Cat(s),""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",65.0,68.38014,1.0,0.0,1.0,1125.0,1.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,4.0,0.07
6730758,Private studio by subway w/parking,207475,2010-08-20,"Boston, Massachusetts, United States",within an hour,100.0,100.0,t,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Apartment,Private room,4.0,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100.0,68.38014,2.0,20.0,2.0,14.0,46.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,1.0,3.03
6248970,Spacious room convenient to subway,32449720,2015-05-02,US,within an hour,100.0,100.0,t,1.0,"['email', 'phone', 'reviews']",t,f,Jamaica Plain,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,{},65.0,68.38014,1.0,0.0,3.0,30.0,68.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,1.0,4.29
12806707,Artistic House Next To Jamaica Pond,4263511,2012-11-27,"Cambridge, Massachusetts, United States",within a few hours,71.0,100.0,f,1.0,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline']",t,t,Jamaica Plain,House,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,Essentials,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",60.0,68.38014,1.0,0.0,2.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,1.0,1.9709084
14246616,"Cozy Room off Centre St, JP!",5055078,2013-02-11,"Boston, Massachusetts, United States",a few days or more,36.0,93.0,f,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Jamaica Plain,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron}",63.0,68.38014,1.0,0.0,2.0,5.0,3.0,73.0,9.0,5.0,10.0,10.0,9.0,9.0,f,f,flexible,f,f,1.0,2.73
3703674,Private floor in Jamaica Plain home,9350281,2013-10-10,"Boston, Massachusetts, United States",within a few hours,100.0,50.0,f,1.0,"['email', 'phone', 'reviews']",t,f,Jamaica Plain,Townhouse,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",75.0,68.38014,1.0,0.0,1.0,1125.0,4.0,100.0,9.0,10.0,10.0,9.0,10.0,9.0,f,f,flexible,f,f,1.0,0.62
4792901,Spacious room in secluded townhouse,24701232,2014-12-10,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews']",t,f,Jamaica Plain,House,Private room,2.0,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",65.0,10.0,1.0,25.0,1.0,1125.0,2.0,90.0,9.0,9.0,9.0,9.0,10.0,9.0,f,f,strict,f,f,1.0,0.16
5717528,Charming Victorian near T,7394101,2013-07-10,"Boston, Massachusetts, United States",within a day,100.0,100.0,f,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Jamaica Plain,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",Essentials}",110.0,68.38014,1.0,0.0,1.0,34.0,7.0,94.0,10.0,10.0,10.0,9.0,9.0,9.0,f,f,strict,f,f,1.0,0.48
5601743,"Beautiful, Expansive Space in JP",19280995,2014-08-01,"Boston, Massachusetts, United States",within a few hours,73.0,100.0,f,4.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,Jamaica Plain,House,Private room,2.0,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",46.0,50.0,2.0,25.0,2.0,40.0,18.0,82.0,8.0,7.0,9.0,9.0,9.0,8.0,f,t,strict,f,f,4.0,1.46
13333862,"Sunny room, colorful artist home",5215706,2013-02-24,"Boston, Massachusetts, United States",within a day,60.0,60.0,f,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t,Jamaica Plain,Apartment,Private room,3.0,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",75.0,50.0,1.0,0.0,2.0,7.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,strict,f,f,2.0,1.9709084
519272,"Cozy Room + Private Bath, JP Boston",2444900,2012-05-23,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews']",t,f,Jamaica Plain,Apartment,Private room,2.0,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",62.0,25.0,2.0,50.0,3.0,10.0,9.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1.0,0.31
14090779,Lovely room with private half bath,6104362,2013-04-26,"Boston, Massachusetts, United States",within a day,100.0,25.0,f,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Condominium,Private room,2.0,1.5,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,Essentials,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",69.0,15.0,1.0,12.0,2.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,2.0,1.9709084
8481291,"Beautiful, airy room in JP",8167936,2013-08-14,"Cambridge, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Jamaica Plain,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",69.0,20.0,1.0,15.0,2.0,29.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1.0,0.36
6990904,Cozy JP bedroom near Orange Line T,16337422,2015-06-23,"Boston, Massachusetts, United States",within a day,50.0,100.0,f,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,House,Private room,2.0,2.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",73.0,50.0,1.0,0.0,1.0,1125.0,19.0,99.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,2.0,1.35
197727,Great Boston neighborhood Jamaica PLain,964356,2011-08-13,"Boston, Massachusetts, United States",within a few hours,100.0,75.0,f,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Jamaica Plain,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Hair Dryer"",Iron}",85.0,68.38014,1.0,20.0,2.0,180.0,22.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1.0,0.36
